Image,Original Name,Word Count Range,Article Number,Image Sequence,Font Size,Blur Level,Background Color,Gold Label,Response,WER,CER,word_count
240,180-200_14_02_base_18.jpg,180-200,14,2,18,0.0,white,"Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.","Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.",0.0,0.0,188
241,180-200_14_02_base_18_bg-light_yellow.jpg,180-200,14,2,18,0.0,light_yellow,"Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.","Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.",0.0,0.0,188
242,180-200_14_02_base_18_bg-slate_gray.jpg,180-200,14,2,18,0.0,slate_gray,"Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.","Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme ""Shqiponja"", operacioni policor i koduar ""Bad spin 9"". Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. ""Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë"", tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.",0.026595744680851064,0.005141388174807198,188
243,180-200_14_02_base_18_blur-0.75.jpg,180-200,14,2,18,0.75,white,"Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.","Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.",0.0,0.0,188
244,180-200_14_02_base_18_blur-1.5.jpg,180-200,14,2,18,1.5,white,"Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.","Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.",0.0,0.0,188
245,180-200_14_03_base_24.jpg,180-200,14,3,24,0.0,white,"Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.","Policia e Tiranës godet një tjetër grup të organizimit të lojërave të fatit në mënyrë të paligjshme në zona të ndryshme të kryeqytetit. 9 persona u arrestuan dhe një i dhjetë u shpall në kërkim. Lojërat organizoheshin kryesisht online. Finalizohet nga Sektori për Hetimin e Krimeve Kibernetike, në bashkëpunim me Sektorin për Operacionet Speciale dhe Kërkimin dhe Forcën e Posaçme “Shqiponja”, operacioni policor i koduar “Bad spin 9”. Gjatë këtij operacioni janë identifikuar subjekte dhe shtetas që kryenin aktivitetin e paligjshëm të organizimit të lotarive të palejuara (baste sportive online) dhe të përshtatjes së ambienteve për këtë veprimtari të paligjshme, në zona të ndryshme të Tiranës. “Gjatë kontrolleve të ushtruara në këto subjekte, është bërë kapja dhe arrestimi në flagrancë i 9 shtetasve të implikuar në këtë veprimtari kriminale: A. M., O. H., F. M., H. A., F. N., E. M., B. K., G. H., dhe A. K. të gjithë banues në Tiranë”, tha policia. Gjithashtu është shpallur në kërkim shtetasi A. M., dhe po punohet për kapjen e tij. 10 aparatet celulare të këtyre shtetasve u sekuestruan në cilësinë e provës materiale, kurse materialet i kaluan prokurorisë.",0.0,0.0,188
246,180-200_15_01_base_12.jpg,180-200,15,1,12,0.0,white,"Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probalitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjeshtë një formalitet, pasi nuk ka më dyshime. Përllogaritësi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet me 31 maj 2025 në “Allianz Arena”.","Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probabilitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjeshtë një formalitet, pasi nuk ka më dyshime. Përllogaritësi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet më 31 maj 2025 në “Allianz Arena”.",0.010471204188481676,0.0027223230490018148,191
247,180-200_15_02_base_18.jpg,180-200,15,2,18,0.0,white,"Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probalitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjeshtë një formalitet, pasi nuk ka më dyshime. Përllogaritësi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet me 31 maj 2025 në “Allianz Arena”.","Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probalitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjesht një formalitet, pasi nuk ka më dyshime. Përllogaritësi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet më 31 maj 2025 në “Allianz Arena”.",0.010471204188481676,0.0018148820326678765,191
248,180-200_15_02_base_18_bg-light_yellow.jpg,180-200,15,2,18,0.0,light_yellow,"Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probalitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjeshtë një formalitet, pasi nuk ka më dyshime. Përllogaritësi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet me 31 maj 2025 në “Allianz Arena”.","Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probabilitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjesht një formalitet, pasi nuk ka më dyshime. Përllogaritësit e Opta ofrojnë edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet më 31 maj 2025 në “Allianz Arena”.",0.031413612565445025,0.007259528130671506,191
249,180-200_15_02_base_18_bg-slate_gray.jpg,180-200,15,2,18,0.0,slate_gray,"Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probalitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjeshtë një formalitet, pasi nuk ka më dyshime. Përllogaritësi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet me 31 maj 2025 në “Allianz Arena”.","Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probalitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjesht një formalitet, pasi nuk ka më dyshime. Përllogaritesi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet më 31 maj 2025 në ""Allianz Arena"".",0.02617801047120419,0.004537205081669692,191
250,180-200_15_02_base_18_blur-0.75.jpg,180-200,15,2,18,0.75,white,"Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probalitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjeshtë një formalitet, pasi nuk ka më dyshime. Përllogaritësi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet me 31 maj 2025 në “Allianz Arena”.","Inter-Liverpool mund të jetë finalja e madhe e Champions League në Mynih. Ky është parashikimi i OPTA-s për kompeticionin më të rëndësishëm për klube, duke marrë parasysh gjasat e skuadrave, forcën dhe rezultatet e arritura deri më tani. The Reds dhe zikaltërit po zhvillojnë paraqitje të mira dhe me formatin e ri pozicionohen përkatësisht në vendin e parë dhe të dytë. Liverpool ka probabilitetin më të madh për të fituar Champions League me 20.7%, i ndjekur nga Inter me 14.9%. Më pas, vijnë skuadra si Arsenal, City, Atalanta dhe Real. Pritej diçka më mirë nga Opta sa i takon renditjes shanseve që ka Bayern apo Barcelona. Për Liverpool dhe Inter, kalimi i fazës 1/16 duket thjesht një formalitet, pasi nuk ka më dyshime. Përllogaritësi i Opta ofron edhe parashikime të tjera, skuadra e Inzaghit ka 16.3% mundësi për të përfunduar në vendin e tretë, 9.4% për të përfunduar në vendin e katërt dhe 6.9% për të përfunduar në vendin e pestë. Sa i takon ekipit të Slot, shanset për të arritur në gjysmëfinale janë 51.3%. Finalja e madhe e Champions League do të mbahet më 31 maj 2025 në “Allianz Arena”.",0.015706806282722512,0.003629764065335753,191
